Y_test,Y_pred
29.3,29.58283219720314
27.2,28.98710221763892
29.5,29.35436825113859
29.7,29.339548953995525
30.2,29.03873853044519
30.3,29.20583272164434
30.0,29.471702687504358
29.7,28.456832797271638
28.8,28.401709795460334
29.5,29.742472755076463
29.2,28.905168683006632
29.1,28.737905530609794
31.7,29.75045227194409
32.3,29.86990126317189
33.0,29.86990126317189
31.9,29.068710906159513
34.3,32.391831506107465
30.0,31.886848541017866
32.3,31.705868518594826
32.3,29.338511649559607
33.1,31.40727002294369
32.0,30.12195284776466
31.0,30.707049781252145
30.5,29.414792528323527
30.3,29.73554695340039
29.7,29.458896635145607
28.3,29.19405927899132
28.9,29.23761603767656
29.4,29.560639936235418
28.4,28.113723681060513
29.9,29.40093921576531
29.5,28.380225114493747
31.1,28.73383598468841
29.0,30.55385260116322
26.5,26.947856554458582
29.9,29.73014700157149
29.8,30.058128384294825
27.7,28.4922544670105
27.4,29.189115434023215
30.1,28.816846514409047
29.6,28.106112766842795
30.6,29.7338334905465
29.8,28.145695477879613
26.4,26.478448360139833
28.0,29.543785287858373
29.3,27.291771162077282
27.6,29.11257400398374
29.8,29.113226358735595
29.8,29.49421467103552
28.3,27.856317591360327
29.5,28.897190931924992
29.3,29.431836624241324
29.4,28.82280484014648
30.6,30.202703487309947
30.4,30.981292662023513
28.9,28.918265080751755
28.0,29.092099888606526
29.2,28.996395456915167
29.0,29.704318217678754
33.3,29.618465494940384
29.0,29.398411448852077
31.9,29.997362468527406
30.2,29.528033916379613
27.7,29.248787327818004
28.7,29.03596212589532
28.0,29.49341560389991
28.8,29.768153615257695
28.5,29.514433600249767
28.9,28.43656375874147
28.9,28.999966499639356
28.1,27.980067755863946
29.1,28.571788068811475
27.3,28.8307341346899
28.7,28.0562763038861
29.0,29.017351043471482
29.2,29.14777668067197
30.7,29.1291440984251
28.4,29.250599486223642
29.8,29.32578291390386
30.5,28.926767506288115
29.0,28.19871385165958
28.6,29.415324458335608
28.3,27.94560038481304
28.8,28.52331184144429
28.0,28.046399112510947
28.4,29.413767276030455
27.8,28.288945913239015
28.9,29.431213074393465
28.6,29.53707824289081
28.9,29.46867329175715
28.7,28.154350570807793
30.1,29.43114321833998
28.4,28.952547566835566
30.0,29.850518747448902
28.0,29.01359646924345
28.3,29.355243113688882
29.8,30.363339399144667
28.0,28.064508580905677
29.9,28.542646142376512
29.4,29.985260432435247
29.6,28.866361809717485
32.7,29.50516597405315
34.4,32.61539225204514
35.0,32.31997415804051
34.4,32.31997415804051
29.2,29.79938267166812
28.4,29.564365406488488
29.0,28.619737105177315
29.4,29.307289339577878
29.2,28.02251522926475
29.4,28.926684580450523
29.4,28.566197429582534
30.9,29.481830712568534
30.0,28.642865591143607
27.9,29.723388522773437
29.8,29.489703886900706
28.0,28.96951959408001
29.1,28.82539281663501
28.1,28.382173432185446
28.8,29.516296197962223
29.6,30.012629723661156
28.5,29.13144415345903
28.3,29.869663109535228
28.2,28.788937349005536
