Y_test,Y_pred
29.5,29.023967015442356
28.2,29.357443172868486
29.9,28.521290874795543
27.4,28.89545908906636
28.6,30.035130508131612
32.2,30.053501286366195
30.0,28.413697638556243
34.2,31.930513879688377
33.0,30.111252955767277
31.9,32.69236933761595
34.0,32.35836798357881
33.6,32.52871189246296
31.3,32.828627715587054
32.5,31.94408837971106
29.5,29.19423035498317
32.4,32.39468439452086
29.8,29.30806753334982
29.7,30.000924360008376
29.2,29.220959451976505
30.4,29.732369632576255
30.4,29.814724220711614
25.3,29.264675679028798
27.1,27.83779763499981
27.1,29.261193824754372
25.5,28.611434956375295
31.2,28.619784609969344
31.2,29.225107940780465
28.1,29.481712982738635
28.7,29.089127101977002
28.7,30.06473565546986
26.7,29.484124677590213
27.7,28.745720063699135
27.9,29.170327489620917
30.5,29.798252805386337
29.0,27.034792142471975
30.4,28.723100557968248
31.1,30.3148093690235
29.1,29.87389452635345
27.6,27.330260296172604
28.9,28.911024581666542
30.0,28.73790911073837
29.0,29.951443428725334
30.5,29.284821198642543
29.2,29.024200471566314
29.1,27.796320231305984
29.9,29.86755899625501
29.0,28.076243608875377
29.6,29.042863494598016
32.0,30.254540774312172
30.0,29.15133758014419
28.9,28.77723695727835
29.5,28.805319037485212
29.6,29.20525898132677
29.7,28.011945973573482
29.1,28.566297591965622
30.3,29.175538871481155
27.2,28.28093693357218
30.3,28.97889192848394
30.2,29.60682181639638
30.0,28.858236658483165
31.0,29.980727301676183
29.0,29.307041827272204
28.2,28.824307348312946
29.5,29.119023516777258
30.7,29.75979245788431
28.9,29.545961455574016
28.5,29.6548180012634
27.2,29.524237820809375
27.3,29.146271212457837
28.1,29.34542230317078
26.4,29.109964445378818
25.7,27.491991320451834
28.4,28.577848891148406
31.4,29.5266294995204
29.0,29.158566382240245
28.7,28.25226357299142
29.0,29.704288087089317
28.6,29.971175704128342
32.1,29.003399943041188
27.3,29.16639862158129
28.8,28.514090292969204
27.0,30.802570220005876
28.5,28.639194807300978
28.2,27.720521183068996
28.1,29.33100361665523
29.0,29.135671309702616
28.0,27.445241992936612
28.3,28.771473407608717
27.7,27.626697650537523
30.9,29.5295093769441
31.1,30.20289099486301
29.3,30.23143367670343
29.4,29.006390267002654
28.9,29.08669192757925
30.2,29.120697482531018
29.1,29.27548222221683
31.1,28.552877274737348
27.8,29.47109953568117
32.1,31.501405763017527
29.7,29.675796863887307
29.7,29.4492730336977
27.3,26.961022313697786
29.8,29.243221100330302
29.3,29.773524937443177
25.1,26.336698749541963
29.2,27.850118176671156
28.4,30.079691464921826
28.9,29.666573776983682
29.6,29.765713007421894
31.1,29.76807722104182
29.7,29.283621554475403
28.8,29.18794908047442
30.3,28.032879512381864
29.0,29.451815668370656
26.2,25.35881917557542
27.0,28.80442816257106
29.4,28.726269431543543
28.6,29.524384689389024
28.5,28.449924596493066
26.9,28.500096326158776
28.8,28.54015756604638
27.7,27.03741235853111
28.9,28.698274750731237
28.5,29.250861808892907
28.2,28.307725082417726
