Y_test,Y_pred
29.0,29.587148973218895
29.4,29.050559435967486
29.1,29.187306611719507
30.3,30.096039825664718
30.3,28.95061755117748
31.4,28.848245912563062
29.7,28.894069741032517
28.8,28.355736390741985
28.7,29.040129048358878
31.7,29.119646616459548
29.9,28.750783131999942
30.1,28.493989558105845
32.1,29.999797824674808
33.8,31.615880040827818
33.4,31.63428363094194
32.7,31.431085849750254
31.8,30.344304374968576
31.5,29.792826050679924
32.0,29.685660332051448
30.8,30.242740349823933
31.7,30.269332296002652
29.7,30.300380604967152
29.9,29.753682434031397
29.2,29.413564330557147
30.1,28.73465058886336
27.0,28.27478825236508
26.5,29.570333099449567
29.5,29.66222726063131
27.3,29.846091070238906
28.5,29.308960028456646
27.1,27.19125795004221
29.9,28.889285597735913
28.5,28.35095571948391
27.8,28.722825376155136
28.1,29.676604122190483
29.3,28.8010074729264
28.7,28.396887994294683
28.1,28.47273675714189
30.7,29.73662333139857
28.5,28.476761838312246
31.9,29.104643687656516
30.6,28.30886449550352
29.8,29.203426806744382
30.3,29.00855518267223
28.4,30.209778289500647
28.5,28.08288266489591
30.2,28.877834258460815
29.0,28.08259669794203
30.8,29.112467719833003
28.9,28.97970277323592
30.5,29.5521808445413
28.8,28.40708346798889
28.9,29.130901737821986
29.0,29.519158819082662
29.0,28.78962223040554
29.0,29.569656828677033
32.0,32.63345617409845
27.2,27.57706153684534
27.3,27.656691411061164
31.0,27.998120676976477
29.7,29.471410373510253
29.1,28.83982198491507
30.0,29.928861653154677
28.6,29.21778172487818
27.8,29.00056804833636
31.3,29.662553474632986
29.0,29.311602698172745
29.1,29.422614610314383
29.5,28.074806538293846
29.5,28.1731475294971
28.8,30.32746362291558
28.9,29.124219599534555
29.2,29.476952733597557
26.7,27.55507795239858
30.2,28.406736548957465
29.0,29.220326637799815
28.8,28.497550361433664
28.5,28.175983695014526
28.7,29.664506149342238
28.4,29.71979709395975
29.9,28.607012275288934
28.9,29.591888987993464
28.9,29.106426168973762
28.1,29.775455582404707
28.2,29.31164268523034
27.8,29.279517172812067
28.9,28.947563334569054
28.7,29.716783556355075
29.4,27.91296638754679
27.5,28.799833551479775
28.4,28.7317809394279
27.9,27.939334325597343
27.1,28.430925370778997
29.4,29.050771304790583
29.4,29.069056869733696
29.0,28.23804134070622
29.7,29.33105639203515
29.4,29.897420466758852
27.8,29.460546372905217
30.1,31.646129786507924
30.5,31.149876537601706
30.0,28.79147317015312
28.8,29.75881899109328
27.6,28.83318019754155
27.9,28.074780838814455
26.0,28.64827369714028
28.6,28.980951984846296
28.5,29.3582843486643
29.3,29.212844724040046
28.4,29.55055774000783
31.1,28.572535034161866
30.9,28.61998754651944
28.3,29.291285893587432
24.8,26.858220770004102
26.2,26.676448049777154
27.4,28.396999945077038
25.7,27.3579902789261
27.9,29.19942900509674
29.5,29.56316330427111
30.8,28.13870621393185
29.4,29.077606973616746
29.6,29.5768532730842
29.7,30.008851519829562
29.8,29.752823913814247
