Y_test,Y_pred
29.3,28.89273042805155
29.3,29.412574070497627
28.6,29.978601082980532
28.1,28.547012744910166
29.2,29.2325356770964
30.0,29.173871190506866
28.4,29.433127505438048
29.8,28.15977796417143
30.5,29.80817502763482
32.7,30.405842882818934
33.5,30.809478420586338
33.7,32.24987354906419
33.7,30.48514548379363
32.6,32.08243532060193
32.7,31.043904341696308
29.5,29.897559182679817
30.1,29.590743668519455
30.8,29.408600985713026
29.7,29.882786964420593
29.3,29.358547080932606
28.3,30.001700070480005
30.0,29.297476834130578
28.3,27.553696393498605
27.9,28.563734618094596
30.3,28.182404048191884
28.6,28.720081023408888
28.6,28.51166436657753
27.1,29.01102878576991
27.8,28.53662393283446
27.7,27.684730403898172
30.1,29.354468497715505
30.9,29.77197539531444
26.5,28.620094747441218
29.3,29.31950083526748
28.1,29.118653372373682
31.6,27.64975124359617
29.2,29.145106316545515
29.8,29.78636929371025
28.2,30.236578068413994
30.4,27.402023740844932
30.0,28.932971115704053
30.7,28.858778498413194
29.7,29.671893381411103
29.1,29.04488382071378
29.0,29.64339417313886
30.3,28.798435267721178
29.0,29.027699431807154
29.7,28.491131629118538
26.6,28.148194546392116
28.7,30.019944038437934
31.3,29.319307468325164
28.6,27.827671464207
30.3,31.23368148348117
31.8,30.971595087733483
30.5,30.65502408244288
29.1,29.433902775810076
28.2,29.009455911846693
31.1,30.09509477324574
30.4,27.490680335486108
26.6,27.472012201130326
25.4,28.23008218176355
28.3,29.0008247975764
30.0,28.5201208565574
28.5,29.016424018860878
26.4,27.81786047726202
28.3,29.47259393071117
28.8,29.33732119189696
29.8,29.39699885243441
29.6,29.273637806118302
29.4,29.39228965449925
29.8,29.13658390592301
29.9,28.997420384002645
29.4,29.534766582636642
28.8,29.105233353892917
28.9,29.105233353892917
28.9,28.714759347840197
28.4,28.367683728754518
26.7,26.004198283645778
29.1,28.521214892434738
29.1,29.543148436686224
28.3,28.909464503016007
29.0,29.78636929371025
27.9,29.298096335909197
28.0,28.579284559032956
27.9,29.385341450735076
28.0,29.413010177681223
28.9,29.51331246344391
28.6,28.336347862495174
29.6,29.049744903111634
28.1,29.413869983364233
27.9,27.334278821020696
29.4,29.999230673362163
27.0,26.123205304364777
31.6,30.365412043685527
27.9,29.182294911156788
34.4,31.796307040227095
30.1,29.330294666208445
27.3,26.59920907171446
28.7,28.225385921522154
27.7,29.287929776417375
27.5,29.405898248825018
27.1,28.030958243485276
28.0,28.128875091149926
27.1,29.471531767918762
28.7,28.636687760892535
28.5,28.543083731960685
29.3,29.52646572219001
28.7,28.630491792033336
31.5,29.072306075378357
32.9,29.991444791762095
30.7,29.451904191624728
30.9,28.941935761632287
29.2,28.657952022938712
28.6,28.695164961709708
29.8,29.636811071854492
29.3,29.149629282143213
29.0,28.564330409401563
23.9,27.861622308960627
28.4,29.343005806134872
28.9,28.774250813749248
28.5,28.369806544515477
29.3,28.958278172210424
29.4,29.559311447908602
29.8,29.653247539527015
