Y_test,Y_pred
27.8,28.964870781131175
28.5,28.856347914038253
28.3,29.052979232616508
27.7,27.188585283167956
28.7,28.672738118684357
31.1,28.699205144380365
28.4,29.11706627341271
30.3,27.836776492264068
29.5,29.83881493869346
32.3,31.170671065190767
31.1,31.712068187821508
34.0,32.7104708159154
34.1,30.536303565704106
35.3,32.54376002300993
32.0,30.84038683057989
31.9,30.494049139176806
30.9,28.974905095266838
30.9,29.648302835204024
28.3,29.221194718840994
28.9,28.464720882075138
29.7,29.42291789888933
28.3,28.614242721968214
28.3,27.369444979959408
26.5,28.11099737259064
30.5,27.610156680156226
27.7,28.67459750523483
28.3,28.31309700416796
26.2,29.175285590581844
27.1,28.146701071224236
28.3,28.019105381474432
32.4,29.443349286285528
30.1,29.91589791385017
27.4,27.759282215798255
27.4,28.63423004044955
28.1,28.880308781636995
33.1,27.096396958065004
28.9,29.22523852451804
28.6,28.946658630897588
28.5,29.053910156474636
29.7,26.749117554818685
29.3,28.875623851964075
30.4,28.067379035363363
29.6,29.494579185274468
28.2,28.782904064328076
30.0,29.01890127271717
30.4,28.137277906620618
29.4,29.414678578906425
29.6,28.252558584300825
28.5,27.889757431887908
27.7,30.188069835911833
31.7,29.063050438973487
28.5,27.82878443598477
29.3,30.665652612299937
31.0,30.70624770671953
31.0,30.498014785004564
28.6,29.517445303573997
28.6,28.48958802130662
31.7,30.5178283550654
27.2,27.007507122433037
27.5,27.34212349320743
27.2,28.815407626198905
27.8,28.758036533490948
28.7,28.161304557274637
27.8,28.63701106944625
27.1,28.466532506930463
28.4,29.632784192455283
28.9,29.00001703959854
28.9,29.191069062064873
29.3,28.930998230615245
29.1,29.142996817172822
30.1,29.045966881506573
29.4,27.708499008836004
28.2,29.735902536663374
27.1,28.093986592870394
27.1,28.093986592870394
27.1,27.509071950809656
27.3,27.32841017321294
26.7,27.340293317968104
28.1,27.548109535859936
28.5,28.389070817851287
26.4,27.64723065841661
27.4,28.946658630897588
26.4,28.083868961970545
26.9,27.292970256939682
25.9,28.960939554727645
26.5,28.83513942428472
27.3,28.629148958761643
27.2,27.721317255605513
28.3,28.832953844040336
27.4,29.979284828609913
27.2,27.109941106857296
30.2,29.82464613253865
25.8,26.66042684993734
31.9,30.377899880304007
29.2,28.535995506237352
33.3,31.998572640448376
33.7,30.342154899477322
28.5,25.6075547092895
30.0,27.522417492988776
28.6,28.7644827277133
27.3,29.49528682466868
27.6,28.662728594083223
29.4,28.066836983414824
28.2,29.7526353862514
27.2,27.92700930908199
27.4,28.51790741506286
29.7,29.619856104699643
28.6,28.48131363237572
30.3,29.33636589612072
30.8,29.975385566938677
29.6,29.876190806946077
31.0,28.651739001075676
28.1,28.09595203456331
29.5,29.320316380561433
28.7,29.372313320344894
27.4,29.541554799331976
28.1,27.762928849496642
25.3,28.320987745954497
27.4,28.82819189963484
28.5,28.306958089606084
28.0,29.234609754686723
28.8,27.430354145310258
29.9,29.006674688517172
28.3,29.589545430732546
