Y_test,Y_pred
30.2,27.967935824450894
28.6,29.077396907918267
30.1,28.19317109284456
29.2,28.485928694934493
29.0,28.312357445254975
30.4,28.708582779566605
26.4,28.577178122813628
28.7,27.40129143051154
27.4,27.043091831001554
28.2,27.269454404682953
29.1,28.72543078303849
27.8,29.744471906735768
30.4,29.413151519605755
28.8,29.139314068079113
32.0,27.724267581547892
31.6,29.479040316157935
34.0,32.72143784212139
30.2,28.082431038734317
31.6,29.936659520765264
28.5,28.674581527990842
28.1,27.921792084289123
29.1,29.770511440760366
27.1,27.46742348057384
28.6,29.171130769900113
27.1,28.704360250975594
26.9,29.31598391592566
29.3,26.994783808262063
29.5,29.365665501126518
28.4,28.32696829731209
27.2,28.25290060811731
28.9,27.832379062567558
29.4,27.544082513171002
30.3,30.68554132951565
30.8,29.305120172474
29.7,31.976310446453244
28.4,28.909847194649483
30.5,28.59180805146723
29.9,27.360456934931456
28.0,29.667639432159945
29.4,29.05216696392429
27.8,28.51407093485789
27.8,28.505228282854567
29.7,27.308038717706072
29.8,28.61327081927136
29.3,30.28645631001268
30.1,29.187881241784986
29.2,29.137798158744094
29.7,28.267432467122994
28.7,29.28948088791688
28.3,29.27688673055816
28.6,28.605923145142736
27.5,28.163038672412956
28.8,27.293157128053224
29.9,29.873399792813867
28.8,28.755778103545016
30.5,29.9181201872529
30.5,29.392939399571326
30.5,29.530664011862438
28.9,29.130922637400282
30.4,29.212971561502346
31.7,29.003754539049897
29.2,29.13689553532829
29.7,29.08670404080344
28.8,29.265166190934696
29.1,29.722002605460165
27.5,29.132787697297168
28.1,28.533734452643323
27.7,30.1393602422671
27.4,29.258267981099873
27.6,27.65024705655302
26.7,27.959597856495588
28.0,27.978703377600723
27.8,28.726339990684085
28.2,28.988758975178897
30.2,28.42950315299332
28.9,29.47244644014601
30.3,29.445600169248188
26.9,27.333630408850716
26.7,29.651052230205494
27.0,30.13271891022656
27.4,28.33106639786974
26.4,27.589395727750016
27.2,28.143118390266846
27.1,27.89093152476294
27.1,27.708396265727746
28.3,29.00302396718393
30.4,30.259257095332945
29.5,29.3364358291515
28.6,28.39977281721915
31.6,28.034085866329583
32.0,29.574818687853835
28.8,30.205004373801906
33.4,33.145992493245956
34.2,32.788573258248675
33.5,32.72143784212139
30.9,31.424436403092997
27.8,28.35854643622136
28.0,27.575842168409665
27.7,29.58043743368241
28.2,29.303420345454885
28.2,28.22695337904278
27.6,29.996315776724174
29.0,28.490550055242437
27.2,28.867379257396397
26.7,28.901527781484088
27.9,27.991181688891388
29.5,28.22827751620086
23.5,29.26661054213992
29.4,28.965793027537234
31.1,28.610829695403144
28.2,28.91037534876106
28.0,27.859402157145446
29.1,30.039676713769797
27.6,28.757674230829245
29.8,28.656942075467594
28.9,28.391430052355876
28.0,27.84100032215618
28.8,28.520705348178314
26.5,28.11732483357281
29.3,29.264434033136634
29.5,27.55744836562757
28.4,28.044482992879846
27.0,27.813071495070357
29.0,29.95302396786866
26.1,28.007222617835165
