Y_test,Y_pred
28.9,28.080027943616223
28.1,29.55370127243238
28.9,28.23742164733538
27.6,28.69042897632807
27.1,29.195949967999525
32.9,30.16963843691513
27.4,27.960156420766257
36.0,32.02012349778772
32.7,29.701433224135243
32.7,32.940758826934314
33.8,32.73443015781805
35.1,32.8264352041363
30.9,32.791705727512976
33.2,32.28103235357273
27.6,28.629500417618537
31.0,32.349137393693184
28.8,28.632081638799495
31.9,30.552615762704278
28.6,28.219857233541134
29.5,29.08528137665629
31.1,29.289631086730576
25.9,29.029310240313354
27.7,27.497735574733664
29.5,28.490242902405186
26.3,28.1204694383517
28.3,27.723011829127252
28.3,30.040034239285852
28.8,29.144772969260163
27.8,29.037913640232247
29.0,29.616874347142065
27.4,29.028279527535513
28.0,28.439659369071023
28.3,28.687039034030743
29.4,29.450085882174704
28.0,26.19726990098977
31.6,29.149156551661864
32.1,30.265743499466687
30.4,29.17670018921953
28.1,27.47357802639073
28.2,27.515844542701885
28.3,27.29680647722141
28.6,29.19737223931819
30.9,29.295786932321544
28.7,28.10121483685495
28.3,27.519689221684356
28.0,29.35289174766642
29.5,27.072031895867152
27.6,28.413917533100378
30.3,30.832460165778134
30.5,28.841275380645044
28.9,28.121080059465967
27.5,28.525177497727302
29.6,28.512478126116875
28.8,27.56768775356351
29.2,28.24163021352283
30.2,28.30002841153735
27.2,28.18738207111293
28.9,28.8408337369131
28.7,29.39914428742501
30.8,28.79343486319028
29.1,29.720933753293764
29.1,28.75365527471153
29.3,28.200052573404793
30.5,28.901209558544505
30.5,28.98660151894686
29.4,28.44636154245873
29.4,29.561761822106632
27.5,29.284303281147356
26.5,29.088974534565295
28.2,28.97930040075904
27.7,28.851335130130288
27.9,27.513559084662283
26.7,27.674453063089796
28.4,28.749336025468075
28.7,29.182319798913383
27.6,27.7228819544131
28.9,29.296376248621854
27.5,28.89495696583217
29.8,29.102676701143977
27.0,28.805925028867616
27.4,27.13836717683592
27.7,30.178570310118875
28.3,28.57528214983423
28.4,27.363255032206126
27.0,28.78026300428453
27.2,28.640829622229944
27.1,26.47964782944236
27.0,27.857137921402185
27.9,27.149542378339245
32.1,29.439210698954064
31.0,29.877419935102708
30.2,29.776604755716907
29.6,28.1459224040928
29.6,28.524143378107212
30.1,28.208122560665462
29.3,29.364017644762917
29.9,28.1745123346487
29.7,29.202939660242397
35.7,31.912570488543746
28.4,29.681352665730998
28.5,29.96616154338252
29.1,26.886143258020684
29.0,29.252447167901252
28.0,29.82407170434331
27.9,26.56378761229478
27.9,27.111914536300052
28.4,29.888841778546183
29.8,29.497465462189236
28.7,29.200126078004182
29.6,29.560954405642722
29.1,29.030322649981077
29.2,29.23761698051623
28.7,27.786913322977522
30.6,29.324389135163035
27.5,26.744064600804847
26.5,29.81423417194364
28.3,28.439944799985177
28.4,29.623560782178508
27.2,27.447963979388017
25.7,28.725671954074432
27.6,27.273372105034337
27.7,27.57305609773808
29.1,28.277764472260234
28.1,28.22327824209762
27.4,27.714108319650478
