Y_test,Y_pred
27.6,29.127090907535056
28.9,28.413108675187136
28.4,28.672909898970758
27.4,29.214572621656973
29.0,28.027501843081424
30.0,28.121648931590524
29.3,30.03624582310335
28.2,29.824215767248443
29.6,31.117836819144635
29.9,28.889545706925468
28.2,29.40376885344944
32.4,31.449817741199993
32.4,32.8435299785699
32.2,29.50853650721319
33.2,32.379146263184154
32.8,32.329007095696255
33.9,30.281050140719945
29.5,29.90611077853139
30.6,29.484330425006846
29.7,28.917906499820244
29.6,30.540758555673325
29.6,30.471313733895574
27.9,28.535900284996835
28.5,27.630731565975225
29.5,28.242350741297283
28.7,28.277972392375716
28.4,29.384940926123946
28.1,28.491165433411318
27.8,28.166694859239907
27.4,30.28251865169006
29.3,27.797367143224825
27.8,29.697464412491904
26.2,28.67040824975736
29.4,29.01311678450311
30.6,29.989809303019726
28.4,28.19566069529005
27.8,29.433071861611765
28.0,29.05885941333524
29.6,28.674326366979834
32.0,28.5248142784488
29.1,28.414701065819262
29.3,28.32816279344367
27.8,28.228227105000446
29.5,29.529596486326167
28.1,28.975782295991337
28.5,29.938340003562928
30.1,29.11240464347505
29.1,28.761334774990182
30.8,29.118379137617403
28.6,28.68557612275199
32.6,29.916917129748768
28.4,29.6111097182019
28.4,28.95000182119407
31.4,29.809058212589896
28.7,29.838402958646995
27.6,28.732427611235206
28.9,29.017079913055127
30.6,29.247365468084702
27.4,28.085890118802713
28.6,28.113720678761627
27.5,28.369879231041185
27.2,28.23867676900846
28.3,28.798454782289486
29.3,28.67596784423651
27.5,27.89373959013995
28.8,27.607123330307413
28.0,29.79393759235503
26.8,28.29077109003106
29.1,28.964163042506247
28.3,28.65989511887359
28.8,28.74273073248112
28.3,29.12392478090385
27.7,28.057514972364633
27.4,30.09171359341601
26.9,28.065538799207406
26.9,28.409582830278243
24.8,28.88785357899542
27.2,28.58115660708163
27.2,27.835192487553957
27.2,28.519542287470795
27.3,28.589128894712914
26.5,30.61663527933443
26.9,29.62749112833096
27.3,28.578121146382912
28.2,29.004224180446876
27.0,27.800241913108337
28.7,27.883078219675323
30.7,28.880782033697056
29.5,29.056898299105693
28.5,28.89173041462724
28.5,27.92573686749819
24.5,25.919256651684982
29.6,28.565162210494684
33.0,32.87018027368675
33.1,32.557431158905544
32.9,31.10151924941264
31.3,29.91942508176353
29.6,28.045316338818782
29.4,30.199172211131305
29.8,28.213847910619418
29.1,29.46858129478668
28.6,29.27954921087956
26.8,28.541709418698765
27.5,27.848936135616743
28.8,27.623568533979668
27.9,28.00298896868129
29.2,30.23974890156059
29.6,28.58059827471713
31.2,28.220158327134186
27.2,28.133109747206987
28.6,29.339345205321795
28.6,27.569466538815337
27.3,28.64701992865139
28.2,27.639218298447773
28.7,27.306154949053607
30.7,28.755343383576736
27.9,29.050478943041774
32.0,28.505231967774417
27.6,28.607278943508504
28.3,28.057373017003677
26.2,26.859082211582177
27.8,27.978113378516376
28.3,29.87603217553513
25.7,26.359358856086985
