Y_test,Y_pred
27.6,28.44389218625821
27.0,28.56519215467383
28.8,28.90263049214254
28.0,28.3707902266331
30.3,28.451566132642164
29.4,29.54892152668019
29.8,28.255076437375635
29.7,27.913634444826457
29.1,28.266368756407548
28.8,29.164353510851566
29.8,29.53082828490909
28.7,28.004184809271553
32.0,29.219794290277243
33.8,30.230627799967195
33.2,30.230627799967195
31.3,28.72083253105679
34.2,32.70617835380811
33.5,32.6720400649462
33.6,31.529374822613654
32.2,29.357641329070766
32.2,31.00449052207306
32.7,29.410705327851755
30.7,30.18518719582545
29.6,28.938247495600102
30.7,30.47649316303594
30.0,29.706380443589882
28.2,28.430868891821927
28.0,29.315965243479134
29.0,29.68527924344536
27.9,27.425521717058192
28.7,29.753720463057626
27.7,28.57724938294058
29.5,27.802582011548218
28.4,30.1754080653633
26.9,27.109874777950242
28.6,30.13765105385865
28.5,29.449309417138092
29.9,28.728951403974417
26.9,28.255489082172765
32.2,29.03423369402529
28.7,27.94578139729252
31.6,29.84273825052749
28.8,27.78485726293511
26.9,26.786577370867878
27.8,29.26194744576648
28.0,27.16543863744699
29.2,28.709547983384862
30.1,29.155519179687275
28.4,29.29822402483667
28.9,28.131045203594308
29.4,28.90981119033138
29.7,28.819240303809227
28.1,28.564118489868143
29.7,29.465718704940056
30.5,31.002847441602526
28.1,28.597773345729895
29.6,29.329421274198946
30.0,28.954540937813647
29.4,29.22655677325411
34.7,29.46246888263596
27.9,28.75763769737329
31.9,30.43123596601144
28.9,29.049875005397887
26.4,28.41556853214211
27.4,28.804791500871403
27.1,28.9798610943122
28.2,29.189384105869415
27.6,28.38706461200645
27.4,27.561482565344214
28.3,29.03730326067526
27.4,28.56191657566124
28.4,28.040388003225157
27.1,27.482291143514566
29.8,28.58424003544647
26.9,28.19224722760699
29.3,28.931221409697585
28.6,29.139159133725293
27.8,28.608939062599163
29.0,29.2629686599631
29.7,28.58441551051295
27.5,27.197537496423816
26.9,28.86091381378639
26.2,27.590089158373143
26.4,27.543626125682533
26.8,27.208064018759213
26.5,28.706329379565762
26.3,27.793766185086643
27.4,28.84778816771907
27.6,28.371139025734934
26.8,28.75075732439012
26.9,28.19733240672295
28.1,28.448387818215238
27.3,28.246924450207015
29.3,29.21997209506491
27.7,28.313745448159352
27.1,28.248067626769885
28.7,30.00325788467033
26.4,27.433623128867033
29.5,28.354529392721798
30.8,29.731698145790162
28.5,28.271079176469986
32.3,29.755294519816122
33.3,32.71423908221683
34.6,32.657054919818265
33.9,32.657054919818265
29.6,29.84181562513768
30.0,30.175929006473318
29.5,28.173157690547285
29.2,29.146969654671246
29.6,27.578954633926987
28.5,28.147457956634632
29.5,28.40022688301005
30.8,29.47722794342735
27.5,28.17019674309706
29.8,29.035526541267775
27.2,27.788693844129668
27.4,28.169241839425325
29.4,29.683746259713622
28.3,27.798159585972023
27.7,28.573329469278328
27.3,29.170183869338032
28.0,28.87952293505805
28.7,29.287185882639474
28.0,28.70927835250921
